AÑO,PERSONA,TIPO DE SERVICIO,NOMBRE DE LA TAREA,MODALIDAD,COMPLEJIDAD
2022,ID_3688,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3689,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_767,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3690,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_757,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_31,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3691,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_905,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_56,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1066,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1436,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1791,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_827,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_655,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_967,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1151,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3692,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3280,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1098,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1433,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3648,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1135,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1158,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1062,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1378,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3693,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3590,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3694,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1306,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3695,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1133,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3696,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3621,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3697,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_45,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_936,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1835,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3698,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3253,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3699,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3700,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3701,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3702,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3703,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3704,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3705,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3706,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1087,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_554,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1100,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1821,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1493,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3262,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_92,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_329,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1179,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3707,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_876,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3708,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_951,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3334,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_2837,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1121,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3709,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_2464,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1103,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3710,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3711,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1791,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_792,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3712,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3713,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_931,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3714,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3715,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3716,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3717,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3718,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3719,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3581,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_191,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3720,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3721,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3722,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3696,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1116,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3723,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_355,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3724,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3725,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3726,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3727,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3728,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3729,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1293,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3730,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3704,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_270,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3731,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3732,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_503,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3733,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3734,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3735,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_475,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3736,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_936,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1022,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_975,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1113,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3737,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_1690,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3738,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_865,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_725,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3644,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_3556,SERV_1,TAREA_1.1,VIRTUAL,BAJA
2022,ID_792,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3330,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_2461,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3739,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3740,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3584,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3741,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3253,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3742,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3743,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3744,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3745,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_1208,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3746,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_713,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_867,SERV_1,TAREA_1.2,VIRTUAL,BAJA
2022,ID_3173,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_1497,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_443,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3648,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_450,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3747,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3646,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3663,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3748,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3749,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3750,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3751,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3752,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3753,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3754,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3755,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3756,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3757,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3758,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3759,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3760,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3761,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3762,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3763,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3764,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3765,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3766,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3767,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3768,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3769,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3770,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3771,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3772,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3773,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3774,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3775,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3776,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3777,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3778,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3779,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3780,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3781,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3782,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3783,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3784,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3785,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_204,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3786,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3787,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3788,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3789,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3790,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3791,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3123,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3792,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3793,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3794,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3795,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3796,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3797,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3798,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_444,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3799,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3800,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3801,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3802,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3803,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3804,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3805,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3806,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3807,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3808,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3597,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_1172,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_875,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3318,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3353,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_528,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_631,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_632,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3739,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3325,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3809,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3275,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_622,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3810,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3257,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_710,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_713,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3811,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3699,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_890,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_829,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_31,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_335,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_937,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_558,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_967,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_447,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_1126,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3812,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3813,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3814,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_757,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_1152,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3691,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_1156,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3262,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_910,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_975,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3735,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3815,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3724,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_1106,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3816,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_1107,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_911,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_909,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_503,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3584,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3590,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3817,SERV_2,TAREA_2.2,VIRTUAL,BAJA
2022,ID_3818,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3819,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3120,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3820,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3821,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3822,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3823,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3824,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3126,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3825,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3826,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3827,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3828,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3829,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3830,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3831,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3832,SERV_7,TAREA_7.1,PRESENCIAL,MEDIANA
2022,ID_3173,SERV_5,TAREA_5.1,PRESENCIAL,MEDIANA
2022,ID_3648,SERV_5,TAREA_5.1,PRESENCIAL,MEDIANA
2022,ID_3424,SERV_5,TAREA_5.1,PRESENCIAL,MEDIANA
2022,ID_3747,SERV_5,TAREA_5.1,PRESENCIAL,MEDIANA
2022,ID_1497,SERV_5,TAREA_5.1,PRESENCIAL,MEDIANA
2022,ID_443,SERV_5,TAREA_5.1,PRESENCIAL,MEDIANA
2022,ID_376,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_1445,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_1443,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3833,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_2998,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3834,SERV_4,TAREA_4.3,PRESENCIAL,BAJA
2022,ID_3835,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3836,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3837,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3838,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3839,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3840,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3841,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_1188,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3759,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3842,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3843,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3844,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3845,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3102,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3846,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3847,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3123,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3848,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3849,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3850,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3851,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3852,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3853,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3854,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3855,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3856,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3857,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3858,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3859,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3860,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3861,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3862,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3863,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3864,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3865,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3866,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3867,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3868,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_1497,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3869,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3870,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3871,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3872,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_85,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3873,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3874,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3875,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3876,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3877,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3878,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3879,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3880,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3881,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3882,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3883,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3884,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3885,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3886,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3887,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3888,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_2067,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3889,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3890,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3891,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3710,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3892,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3893,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3894,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3895,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3896,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3735,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3897,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3898,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3899,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3900,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3901,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3902,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3903,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3904,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3905,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3906,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3907,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3908,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3909,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3910,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3911,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3912,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
2022,ID_3913,SERV_2,TAREA_2.2,PRESENCIAL,BAJA
